Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-08-26,40.16892623901367,63.4330940246582,15.370490074157715,44.125606536865234,34.96857452392578,33.42909240722656,29.295663833618164,53.017372131347656,60.60577392578125
2014-08-27,40.16892623901367,63.30411911010742,15.337606430053711,44.10117721557617,34.95985794067383,33.443912506103516,29.614774703979492,52.97575759887695,60.667381286621094
2014-08-28,40.20079040527344,63.3170166015625,15.29156494140625,44.0360221862793,34.90763854980469,33.45874786376953,29.829832077026367,52.95909881591797,60.58816146850586
2014-08-29,40.264530181884766,63.671695709228516,15.363911628723145,43.99528884887695,35.0643424987793,33.48100662231445,30.024076461791992,53.150535583496094,60.57935333251953
2014-09-02,40.12907409667969,62.865631103515625,15.423108100891113,44.14189529418945,35.07303237915039,33.49584197998047,29.753520965576172,53.12556838989258,60.693790435791016
2014-09-03,40.19282913208008,63.033294677734375,15.396793365478516,44.08489227294922,34.88151550292969,33.518096923828125,29.89920425415039,53.36692428588867,60.535343170166016
2014-09-04,40.19282913208008,62.18210220336914,15.409952163696289,44.10117721557617,34.864112854003906,33.621971130371094,29.885326385498047,53.100589752197266,60.76420211791992
2014-09-05,40.368125915527344,62.60124588012695,15.429680824279785,44.24776077270508,35.07303237915039,33.814857482910156,30.259937286376953,53.40852737426758,60.966670989990234
2014-09-08,40.20875549316406,61.62754440307617,15.436260223388672,44.2070426940918,35.12525939941406,33.56260681152344,30.079572677612305,53.416873931884766,60.711395263671875
2014-09-09,39.882057189941406,61.3567008972168,15.278410911560059,44.068603515625,34.87282943725586,33.48100662231445,29.732707977294922,53.27537536621094,60.104007720947266
2014-09-10,39.882057189941406,61.2083740234375,15.357332229614258,44.10117721557617,35.08174133300781,33.64421463012695,29.60089683532715,53.64990234375,60.315269470214844
2014-09-11,39.826271057128906,61.24708938598633,15.396793365478516,44.11745834350586,35.16006851196289,33.6590576171875,29.850637435913086,53.500083923339844,60.3416862487793
2014-09-12,39.643009185791016,60.33140563964844,15.383647918701172,43.97086715698242,35.01209259033203,33.42165756225586,29.316471099853516,53.108909606933594,60.16563415527344
